system:index,b0,b10,b100,b200,b30,b60,value,.geo
00000000000000002ac9,32.15963643038424,32.342678287728724,32.586666793257606,32.592807094164634,32.87176417345491,33.0861699232223,6541.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002aca,28.40401762116749,28.513397240346197,29.22577864911536,28.9901657982477,28.901957724643424,29.34402139405723,6542.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002acb,28.40150218311877,28.45928745937089,28.972210940771692,28.827076556555443,28.741304532106547,28.905794406003114,6543.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002acc,28.401127712864866,28.581112533696608,28.81898130001114,28.631378738597668,28.43962958779906,28.509805559219952,6544.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002acd,30.042085952003095,30.18145074599829,30.204841857091054,30.131255875482868,30.008496791420264,30.037690797849738,6545.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002ace,27.9227787879113,28.11507792505725,28.421378723468962,28.317904873151925,28.221382409521492,28.459205566701787,6546.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002acf,28.600966983680582,28.70080336286461,28.907598262537668,28.84769623492023,28.72183460757017,28.832133914266148,6547.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002ad0,28.038220979084656,28.149883307910663,28.40894418468818,28.395645630173604,28.174320004235703,28.379885777769047,6548.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002ad1,30.10369904668036,30.287970053298043,30.08918033680823,30.014453715865624,30.28899664155336,30.456415811995207,6549.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002ad2,29.369447868892454,29.521546393913376,29.758482098340828,29.59295804347261,29.654624783180044,29.804837268325787,6550.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002ad3,27.776051930794704,27.87595246095217,28.418478589599218,28.25948074905433,28.141102452670932,28.497565189798518,6551.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002ad4,28.51748424497993,28.607461509167027,29.442702461970892,29.137113905536847,29.064322929516383,29.52341997487287,6552.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002ad5,27.692106176304986,27.763980817486907,28.317912103449764,28.108675181192346,28.187830725487146,28.645343660335094,6553.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002ad6,27.254143746048754,27.306627715590743,27.889194145568332,27.67565414330293,27.589429801053193,27.989318934133387,6554.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002ad7,27.823258141142695,27.856287434845616,28.748723794595826,28.26750295106801,28.215399313117505,28.815083237123247,6555.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002ad8,28.43752794241168,28.37850782897746,28.850996870449844,28.654283248839068,28.583637497711994,29.040585934435658,6556.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002ad9,26.58350640945748,26.77556049144969,28.040524169187126,27.6792807160828,27.11621510826452,27.8487554018413,6557.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002ada,30.085448916800253,30.10607603353036,30.665648453654082,30.38494335300473,30.378888480844402,30.91570024998241,6558.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002adb,31.921235127736807,32.05926541916895,32.02228459218666,31.76611790517053,32.293999345863966,32.72441357085513,6559.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002adc,29.04739394510679,28.96606439543579,29.777623903500587,29.48786595181536,29.19699390537643,29.845385980689475,6560.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002add,26.435714509392927,26.219660399548047,27.604951064726748,27.40175288264344,26.414277630217402,27.184175723511515,6561.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002ade,23.488618883723618,23.336260498048325,24.853490566425762,24.808023037741666,23.656604735655392,24.381951344031794,6562.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002adf,24.19973863565139,24.065234427172616,25.612003706828663,25.539496147265265,24.292413470929816,25.035297479976578,6563.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
