system:index,b0,b10,b100,b200,b30,b60,value,.geo
0000000000000000151e,35.16723477291584,35.81217343390776,47.00036733737392,46.64923492491741,41.91358451609623,46.51273204005232,979.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000151f,34.95401311801914,35.55891161483987,46.59171907139822,46.218904519719175,41.29639660134159,46.05720035443783,980.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001520,32.624854039303905,33.11302521583385,43.15805860578503,42.69101302212847,38.03421010001842,42.752398783875414,981.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001521,34.20803335424403,34.74047732973498,45.126916052933296,44.62077692512549,40.05189845398412,44.8343105249474,982.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001522,34.449998495452306,35.15009209415617,45.76773711275716,45.328190947690864,40.54597375118589,45.33929197569293,983.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001523,36.11220228642238,36.88326901232748,47.200988074514875,46.84925482740031,42.39780940187621,46.84973901621303,984.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001524,31.623665204547663,32.04733085710738,42.68446713944709,42.13744429052021,36.88339210289413,42.08906284550905,985.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001525,34.10219399958632,34.68751316206563,45.03602217909022,44.69613892681142,39.80143956976942,44.794861782871244,986.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001526,33.2133801995807,33.886663333561366,44.78313461436099,44.44568084060152,39.48669831215597,44.34452521627153,987.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001527,33.48723265868297,34.31224732499252,46.00864642715931,45.73995708510271,40.69456932063091,45.32495823290087,988.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001528,33.31253560685148,34.11895308968495,46.829059561098575,46.447045664490545,41.11595918484952,46.048181473574836,989.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001529,33.74330811987045,34.33437725322802,46.8544960384345,46.39964958490701,41.03787180938103,45.99077540026489,990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000152a,32.49590181195553,32.99347184278969,45.5138902655249,44.973362331883806,39.48151199911077,44.62546586152206,991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000152b,36.2370041737125,36.83119865985182,48.793095324048494,48.439908355658545,43.50012540137929,48.14787577663351,992.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000152c,37.05384691875338,37.84340802369275,49.92690550354234,49.290022509712564,44.40969450380452,49.245886308850444,993.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000152d,36.857831183376845,37.717441673783476,49.555824926827945,49.20958013863953,44.51453892388492,48.81358821851108,994.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000152e,36.65704462260918,37.56115416393119,49.848823639877494,49.41773966201859,44.620207939262905,49.229848224162005,995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000152f,36.826156899342024,37.61312838856942,48.364093203654456,48.03196121169408,43.6083761181229,47.7746390829987,996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001530,35.86583825755407,36.6420740628146,47.44454567333567,47.172507014243706,42.60226355823236,46.84125293711561,997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001531,32.71234737913801,33.262711350210935,44.209176867863015,43.774566975283385,38.80353630895346,43.345734239964955,998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001532,33.95255483952879,34.709392400241136,44.70695247769907,44.13265928065767,40.015463953525206,44.23842957366428,999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001533,34.79861995148602,35.718673405407394,45.54416883585705,45.127696604662475,41.010202795563934,45.012885308404876,1000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001534,34.65175530264161,35.56144794259402,45.816277479052296,45.50385767576776,41.13195550151047,45.305220940763654,1001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001535,34.11977239363564,34.666415186889346,43.7296548407871,43.630416779451565,39.78036449332979,43.2781686049598,1002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001536,35.84884826125427,36.45508554369838,47.11811813085044,47.052117056684985,42.19075340080839,46.54991673468975,1003.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001537,33.62100870620437,34.110899919816084,44.15019057885548,44.065715503580286,39.41536183381307,43.564775276557704,1004.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001538,33.89551384250504,34.257195130286426,42.15748077054499,41.928543838706055,37.70250368375771,41.538836743160424,1005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001539,31.825720662232282,32.18221390669174,38.84582041983839,38.46624347397095,35.00476081978651,38.30316931773214,1006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000153a,30.137841211186917,30.515085356320892,37.90812711705353,37.41228679140763,34.013499581827766,37.4566647899026,1007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000153b,28.821636405714024,29.12989579270515,37.2809285599842,37.069112465872365,32.56228534252127,36.767233692019445,1008.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
