system:index,b0,b10,b100,b200,b30,b60,value,.geo
00000000000000000dc2,30.11796224825429,29.9204274033519,27.144333358144223,27.63900221873452,28.396164962363777,26.88770764014365,10391.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dc3,42.23282428983551,42.11271040689776,37.54880540040792,38.25437792195248,39.794997308030105,37.50013196557226,10392.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dc4,36.47203776449128,36.247001798556745,31.831301476189616,32.487163741483485,33.83788231467698,31.774901967039234,10393.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dc5,35.31028375540155,35.10115996458467,31.398098130114963,32.648798925930116,33.058968090656315,31.086182247537852,10394.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dc6,36.83193426341924,36.57687718996538,32.54478922590768,33.88488252112041,34.41149745265375,32.332443732668374,10395.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dc7,35.346509015731776,35.10013503481962,31.39840495391555,32.70876506407179,33.3203842230534,31.23362321586623,10396.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dc8,38.48553830758804,38.16859233784904,34.076968896657874,35.28727397668043,36.271161482776265,34.11662233284567,10397.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dc9,42.00896805449327,41.73516159634107,37.61916001894158,38.794870917726726,39.82212413627102,37.50353600382645,10398.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dca,52.722481680631894,52.58008746429553,47.67571013281155,48.684080674887525,50.54261493543105,47.75429056386296,10399.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dcb,51.094839859905036,50.90085817610652,46.11048241530647,46.95415217900722,48.99220231422535,46.30156688390229,10400.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dcc,53.72409986509879,53.536789154680946,48.494076684843805,49.404583167081775,51.739874788622934,48.663796051756854,10401.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dcd,53.19035781195961,53.01979701990145,48.029816502140115,49.035766628622646,51.04090003382156,48.07472160539725,10402.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dce,47.86757712744854,47.67384693472908,42.853766040129976,43.952759140296486,45.453149972241974,42.71785042430001,10403.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dcf,41.57733150724885,41.344424577321675,37.011281778149765,38.23624936198005,39.07613282228331,36.740768286999625,10404.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dd0,41.1745524694295,40.99862774213597,36.47443475667401,37.73590588056109,38.74112902714043,36.30886653086857,10405.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dd1,39.785124953410396,39.50339119595728,35.24891268605534,36.35354551956171,37.43147104325288,35.12765619300978,10406.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dd2,41.185514545088466,40.83804178547248,36.46254084200371,37.583748900862126,38.62561777962665,36.39182660163457,10407.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
