system:index,mean,value,.geo
00000000000000001a7d,123.67661419449894,2354.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a7e,134.4320568402447,2355.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a7f,146.60500909211336,2356.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a80,171.90591498273983,2357.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a81,161.53728022936474,2358.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a82,140.3532571300896,2359.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a83,193.8870305830729,2360.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a84,231.8374648484326,2361.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a85,162.15767936074394,2362.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a86,94.53882605322089,2363.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a87,65.35981086991868,2364.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a88,39.466673077282046,2365.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a89,34.10534756364289,2366.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a8a,24.72885544283841,2367.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a8b,13.237974557018946,2368.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a8c,18.860908888475606,2369.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a8d,44.372337312872595,2370.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a8e,50.427067757648636,2371.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a8f,65.87145436815234,2372.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a90,78.17165471740235,2373.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a91,78.54033722799439,2374.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a92,105.2679708027529,2375.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a93,84.08552757160282,2376.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a94,68.42055784983239,2377.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a95,98.11022757321449,2378.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a96,76.81086074557567,2379.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a97,61.794485197592024,2380.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a98,114.42891377010483,2381.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a99,166.4958374698966,2382.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a9a,628.5060657262023,2383.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a9b,546.6473990651664,2384.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a9c,153.74005787900006,2385.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a9d,111.11446425690586,2386.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a9e,151.7663722211078,2387.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a9f,203.53612709723632,2388.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001aa0,187.42764346816853,2389.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001aa1,106.91176344062926,2390.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001aa2,84.39577993566792,2391.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001aa3,98.20572577783054,2392.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001aa4,93.7335050493104,2393.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001aa5,26.484042080451907,2394.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001aa6,101.09492109382064,2395.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001aa7,86.6872744199596,2396.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001aa8,80.32323517956179,2397.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001aa9,110.5142629864095,2398.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001aaa,131.39722913834683,2399.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001aab,134.32966451844936,2400.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001aac,117.8234783737655,2401.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001aad,115.43253260445225,2402.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001aae,88.06587495503426,2403.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001aaf,93.51115994169496,2404.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ab0,84.98035959178974,2405.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ab1,90.03562130102628,2406.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ab2,98.5763965395542,2407.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ab3,87.65842368097853,2408.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ab4,74.76254825888046,2409.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ab5,86.8848108120088,2410.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ab6,94.24913072210641,2411.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ab7,87.96722259376916,2412.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ab8,84.77144975215793,2413.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ab9,69.32430168747645,2414.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001aba,83.14515084057214,2415.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001abb,82.053648071388,2416.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001abc,74.64756193836544,2417.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001abd,71.64299543250593,2418.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001abe,65.87617171790733,2419.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001abf,52.51658058816272,2420.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ac0,41.1954373825194,2421.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ac1,41.52709558804902,2422.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ac2,56.5533768290479,2423.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ac3,56.40147196984479,2424.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ac4,41.61762049671166,2425.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ac5,29.235659816134984,2426.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ac6,24.378457916980746,2427.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ac7,29.660664604160356,2428.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ac8,47.269290081919856,2429.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ac9,44.03741863328969,2430.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001aca,40.9079645518891,2431.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001acb,40.31999750463844,2432.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001acc,37.62836608687366,2433.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001acd,39.76215005209067,2434.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ace,38.91477241061365,2435.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001acf,43.86182623215706,2436.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ad0,34.19434130153241,2437.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ad1,36.27276129918906,2438.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ad2,35.915184701048354,2439.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ad3,42.27580963454988,2440.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ad4,43.71062070852437,2441.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ad5,49.91083164184628,2442.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ad6,56.603623213646706,2443.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ad7,62.743305505312605,2444.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ad8,82.65556230063645,2445.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ad9,80.58211411201145,2446.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ada,101.65289125609144,2447.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001adb,125.29177243087959,2448.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001adc,118.0959041873245,2449.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001add,87.64416033084545,2450.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ade,50.24455810091612,2451.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001adf,54.15103127500516,2452.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ae0,86.04184779579826,2453.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ae1,156.97442981110282,2454.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ae2,197.4847253759487,2455.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ae3,215.55531876490275,2456.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ae4,319.85362929579935,2457.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ae5,317.46668433563684,2458.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ae6,296.39339860733327,2459.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ae7,196.8321619172987,2460.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ae8,167.9364151654384,2461.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ae9,188.36020409326616,2462.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001aea,185.4221946376951,2463.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001aeb,170.1019013198501,2464.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001aec,189.38115836800935,2465.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001aed,215.09859819491516,2466.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001aee,193.37327895659467,2467.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001aef,176.1288099633624,2468.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001af0,147.1136016522588,2469.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001af1,205.6431185223429,2470.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001af2,182.3976708625714,2471.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001af3,139.43913305066278,2472.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001af4,121.79253253549344,2473.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001af5,125.16400997786079,2474.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001af6,100.75933425737774,2475.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001af7,79.36959272544911,2476.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001af8,103.86588469390156,2477.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001af9,96.79321937827174,2478.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001afa,115.07283895375878,2479.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001afb,136.85799246947246,2480.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001afc,175.7007691650024,2481.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001afd,200.36096258039248,2482.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001afe,183.93771280723936,2483.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001aff,215.85493199977148,2484.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b00,161.49804467544325,2485.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b01,206.6595332809692,2486.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b02,247.29761555682947,2487.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b03,198.53302096960073,2488.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b04,149.46829226895335,2489.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b05,168.26161014829137,2490.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b06,85.47007001333161,2491.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b07,69.82182319654757,2492.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b08,46.296433022753895,2493.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b09,33.890147020590334,2494.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b0a,23.794335601668244,2495.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b0b,28.43237333051309,2496.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b0c,54.48694666950388,2497.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b0d,64.22518087424496,2498.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b0e,86.51605706123425,2499.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b0f,88.85108439915533,2500.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b10,98.86377894660232,2501.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b11,94.23731515266064,2502.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b12,61.464943101402255,2503.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b13,93.86581221480874,2504.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b14,99.75376724029613,2505.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b15,117.96896865326056,2506.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b16,130.24253188158937,2507.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b17,133.747153076185,2508.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b18,138.5198859011907,2509.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b19,491.15621728366096,2510.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b1a,762.9349686253937,2511.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b1b,289.0507262576921,2512.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b1c,147.30376878765017,2513.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b1d,193.814560619638,2514.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b1e,298.912098539314,2515.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b1f,239.34692641243709,2516.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b20,148.6082112876317,2517.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b21,151.9521334908185,2518.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b22,357.31546594806275,2519.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b23,112.25084928029734,2520.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b24,50.18246840407199,2521.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b25,102.52760357449885,2522.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b26,105.3845972193519,2523.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b27,121.02111940267794,2524.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b28,105.53638839407958,2525.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b29,92.80532214941572,2526.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b2a,84.78464223907481,2527.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b2b,95.7807859187367,2528.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b2c,114.30837863467741,2529.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b2d,125.00117862494355,2530.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b2e,149.37482397774224,2531.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b2f,133.3299910609835,2532.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b30,127.41409688424952,2533.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b31,121.90690304573839,2534.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b32,94.3157377647575,2535.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b33,111.36844018193686,2536.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b34,93.92774133797748,2537.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b35,91.5174636603399,2538.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b36,96.76772413967561,2539.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b37,79.93723644106737,2540.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b38,86.12720826261035,2541.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b39,96.10464756196565,2542.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b3a,93.72389366927133,2543.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b3b,87.00144460309262,2544.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b3c,75.69720315400795,2545.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b3d,81.08894228260002,2546.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b3e,83.68346269495214,2547.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b3f,79.20855456816597,2548.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b40,75.41992465148961,2549.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b41,64.61307285139391,2550.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b42,63.27979886259995,2551.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b43,61.74837715433102,2552.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b44,52.016248384429545,2553.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b45,52.96168653273303,2554.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b46,61.225548830849014,2555.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b47,55.0735314630789,2556.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b48,45.25125402429674,2557.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b49,28.28417080261036,2558.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b4a,33.72219164632852,2559.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b4b,48.74990779465702,2560.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b4c,48.006751075939896,2561.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b4d,47.377104201381,2562.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b4e,45.345740302939525,2563.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b4f,38.79467594130296,2564.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b50,39.411730582429705,2565.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b51,36.62555204588331,2566.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b52,36.01747251711422,2567.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b53,37.658085097633695,2568.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b54,42.3417145828681,2569.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b55,41.903411472246034,2570.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b56,47.51348380570519,2571.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b57,45.898264768196015,2572.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b58,48.82828858922431,2573.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b59,56.47748639694439,2574.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b5a,85.5403241137444,2575.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b5b,66.4514397472279,2576.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b5c,95.17325230563063,2577.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b5d,92.9474949387505,2578.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b5e,101.4229420883828,2579.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b5f,117.24457791462133,2580.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b60,73.60509082305676,2581.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b61,52.84616253260771,2582.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b62,70.29103874943023,2583.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b63,182.54915893596961,2584.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b64,205.81535840517324,2585.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b65,271.7117223556046,2586.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b66,307.57343338609184,2587.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b67,264.36336401783615,2588.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b68,279.3332089167451,2589.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b69,236.0068299166351,2590.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b6a,196.5163318911546,2591.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b6b,176.62498805874728,2592.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b6c,176.95703103129765,2593.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b6d,201.6082323081201,2594.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b6e,194.2029441181845,2595.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b6f,176.29470567581149,2596.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b70,198.1404467389711,2597.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b71,229.67832522646373,2598.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b72,234.6223632909486,2599.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b73,222.4529404805804,2600.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b74,158.09763389227837,2601.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b75,179.53529755429784,2602.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b76,189.52351250074614,2603.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b77,153.32277690229245,2604.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b78,144.17292388282056,2605.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b79,133.25965233898916,2606.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b7a,105.86545545991947,2607.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b7b,86.2006815287547,2608.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b7c,96.32210554882877,2609.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b7d,102.45575788363655,2610.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b7e,141.73396669925793,2611.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b7f,175.62945737365737,2612.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b80,165.23430121002536,2613.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b81,226.66390377494585,2614.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b82,245.81668659899108,2615.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b83,231.73330353394934,2616.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b84,199.53425789060296,2617.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b85,245.61511971511464,2618.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b86,193.8472798000401,2619.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b87,178.2151823136601,2620.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b88,212.6195240622735,2621.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b89,243.68503688689208,2622.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b8a,159.58946701832264,2623.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b8b,152.24182749350535,2624.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b8c,71.03847984814402,2625.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b8d,53.89103789251923,2626.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b8e,38.801233432297124,2627.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b8f,46.78054215487931,2628.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b90,70.61387395098569,2629.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b91,99.62819918698251,2630.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b92,73.761190385291,2631.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b93,91.24431663978996,2632.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b94,106.90139943354613,2633.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b95,102.37387866827726,2634.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b96,73.84158642395741,2635.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b97,108.59660545052279,2636.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
